fnode	tnode	iftran	hydseq
35283	35269	1	18880
35269	35625	1	18881
35385	35625	1	18882
35625	36341	1	18883
36341	36586	1	18884
35993	36563	1	18885
35644	36592	1	18886
35012	35853	1	18887
35354	35853	1	18888
35853	36418	1	18889
35940	36418	1	18890
36418	36592	1	18891
36592	36563	1	18892
36563	36586	1	18893
36586	36607	1	18894
37010	38628	1	18895
37421	38247	1	18896
37378	37774	1	18897
37034	37278	1	18898
36598	37278	1	18899
37278	37584	1	18900
37422	37130	1	18901
36161	36819	1	18902
36221	37099	1	18903
37412	37099	1	18904
37099	36713	1	18905
37381	36742	1	18906
38614	38131	1	18907
38687	38502	1	18908
39066	38693	1	18909
39224	39714	1	18910
36350	37498	1	18911
35162	37039	1	18912
35959	37039	1	18913
37039	37498	1	18914
37498	37927	1	18915
37476	37927	1	18916
37927	38093	1	18917
37401	38093	1	18918
38093	38171	1	18919
36501	38075	1	18920
38073	38075	1	18921
38075	38139	1	18922
38223	38139	1	18923
38139	38232	1	18924
38792	38443	1	18925
38911	38443	1	18926
38443	38437	1	18927
39157	38437	1	18928
38437	38232	1	18929
38232	38281	1	18930
39237	38690	1	18931
39490	38690	1	18932
38690	38464	1	18933
39150	39080	1	18934
39309	39253	1	18935
39559	39253	1	18936
39253	39080	1	18937
39080	38464	1	18938
38464	38281	1	18939
38281	38171	1	18940
38171	37995	1	18941
39010	37995	1	18942
37995	37602	1	18943
37602	37798	1	18944
38462	38047	1	18945
38462	38047	1	18946
38047	37798	1	18947
37798	37842	1	18948
38509	37842	1	18949
37842	37983	1	18950
38579	39114	1	18951
38535	39104	1	18952
38753	39104	1	18953
39104	39114	1	18954
39114	39579	1	18955
39209	39558	1	18956
39371	39327	1	18957
39409	39327	1	18958
39327	39565	1	18959
40243	39565	1	18960
39565	39558	1	18961
39558	39579	1	18962
39579	39598	1	18963
39598	40011	1	18964
40284	40011	1	18965
40011	39801	1	18966
39141	39905	1	18967
39029	39662	1	18968
40277	39904	1	18969
40572	39961	1	18970
31787	31163	1	18971
31681	31182	1	18972
30304	30287	1	18973
30119	30082	1	18974
29954	30082	1	18975
30082	30287	1	18976
30287	30575	1	18977
30450	30575	1	18978
30575	30719	1	18979
29540	30361	1	18980
29966	30361	1	18981
30361	30719	1	18982
30719	30803	1	18983
30114	30803	1	18984
30803	31182	1	18985
31182	31219	1	18986
30468	31029	1	18987
30664	31029	1	18988
31029	31126	1	18989
30498	31126	1	18990
31126	31219	1	18991
31219	31227	1	18992
30687	31227	1	18993
31227	31542	1	18994
30791	31483	1	18995
30740	31246	1	18996
30682	31091	1	18997
30638	31091	1	18998
31091	31023	1	18999
30646	30943	1	19000
32356	31893	1	19001
32582	32011	1	19002
33145	32290	1	19003
33131	33026	1	19004
33251	33026	1	19005
33026	32871	1	19006
32665	32871	1	19007
32871	32418	1	19008
32457	31853	1	19009
32194	31853	1	19010
31853	31843	1	19011
31473	31707	1	19012
31373	31707	1	19013
31707	31843	1	19014
31843	31877	1	19015
32153	31965	1	19016
31678	31861	1	19017
28891	29217	1	19018
29149	29217	1	19019
29217	29647	1	19020
29647	29992	1	19021
30185	30040	1	19022
30067	30040	1	19023
30040	30008	1	19024
30008	29992	1	19025
29992	30366	1	19026
30514	30704	1	19027
30439	30501	1	19028
26976	27421	1	19029
27102	27421	1	19030
27421	27821	1	19031
27545	27821	1	19032
27821	29652	1	19033
29198	29652	1	19034
29652	30366	1	19035
30366	30501	1	19036
30501	30704	1	19037
30704	30779	1	19038
29671	30046	1	19039
29366	30046	1	19040
30046	30779	1	19041
30779	30826	1	19042
31455	31020	1	19043
31755	31140	1	19044
31844	31210	1	19045
31825	31355	1	19046
31699	31355	1	19047
31355	31210	1	19048
31210	31140	1	19049
31140	30975	1	19050
30615	30524	1	19051
25553	25974	1	19052
25900	25974	1	19053
25974	26893	1	19054
26942	27021	1	19055
27143	27021	1	19056
27021	27099	1	19057
27409	27356	1	19058
27479	27356	1	19059
27356	27099	1	19060
27099	27109	1	19061
29605	30258	1	19062
29959	30310	1	19063
30015	30320	1	19064
30112	30573	1	19065
30159	30873	1	19066
32548	32336	1	19067
32296	32336	1	19068
32336	32503	1	19069
31981	31961	1	19070
31295	31176	1	19071
30674	31216	1	19072
30359	31331	1	19073
30867	31331	1	19074
31331	31379	1	19075
31914	32069	1	19076
32171	32477	1	19077
32363	32022	1	19078
32472	32022	1	19079
32022	31969	1	19080
32697	32073	1	19081
33024	32181	1	19082
33211	32686	1	19083
32968	32686	1	19084
32686	32529	1	19085
32894	32455	1	19086
32088	32455	1	19087
32455	32484	1	19088
32080	32484	1	19089
32484	32529	1	19090
32529	32181	1	19091
32181	32073	1	19092
32073	31969	1	19093
31969	31223	1	19094
32655	33082	1	19095
32903	33082	1	19096
33082	33455	1	19097
33364	33824	1	19098
33387	34141	1	19099
34776	35098	1	19100
34803	35583	1	19101
33303	33285	1	19102
32610	33285	1	19103
33285	33427	1	19104
32970	33427	1	19105
33427	33893	1	19106
33375	33893	1	19107
33893	33859	1	19108
34439	34711	1	19109
33675	34613	1	19110
33786	34119	1	19111
33862	34030	1	19112
33784	34030	1	19113
34030	34119	1	19114
34119	34162	1	19115
33518	33754	1	19116
33456	33373	1	19117
32690	33175	1	19118
31472	31949	1	19119
31659	31949	1	19120
31949	32434	1	19121
31845	32434	1	19122
32434	32550	1	19123
32057	32550	1	19124
32550	32705	1	19125
32587	32705	1	19126
32705	33175	1	19127
33175	33311	1	19128
32793	33196	1	19129
33317	33584	1	19130
33788	33584	1	19131
33584	33503	1	19132
34125	34253	1	19133
36764	36386	1	19134
34795	35159	1	19135
33857	33940	1	19136
33940	35128	1	19137
34684	35128	1	19138
35128	35159	1	19139
35159	35538	1	19140
34801	35538	1	19141
35538	35657	1	19142
35657	36015	1	19143
35429	35985	1	19144
37668	36553	1	19145
36849	36807	1	19146
37954	37221	1	19147
37556	37166	1	19148
35971	35622	1	19149
35977	35686	1	19150
36003	35686	1	19151
35686	35596	1	19152
36110	36076	1	19153
36427	36076	1	19154
36076	35962	1	19155
36635	36127	1	19156
34909	35331	1	19157
35494	35167	1	19158
35518	35703	1	19159
35257	35703	1	19160
35703	35307	1	19161
33987	34943	1	19162
33939	35175	1	19163
34041	34637	1	19164
33761	34503	1	19165
33690	34503	1	19166
34503	34637	1	19167
34637	35094	1	19168
34751	35094	1	19169
35094	35153	1	19170
35570	35856	1	19171
35492	35617	1	19172
34766	35035	1	19173
34471	35035	1	19174
35035	35088	1	19175
34476	34934	1	19176
33791	34235	1	19177
33874	34205	1	19178
34032	34205	1	19179
34205	34235	1	19180
34235	34505	1	19181
34338	34388	1	19182
34139	34345	1	19183
34020	34345	1	19184
34345	34388	1	19185
34388	34528	1	19186
34004	34140	1	19187
33861	34140	1	19188
34140	34327	1	19189
34330	34327	1	19190
34327	34528	1	19191
34528	34596	1	19192
34710	34596	1	19193
34596	34743	1	19194
35084	34939	1	19195
35347	35188	1	19196
35501	35188	1	19197
35188	35121	1	19198
35575	35414	1	19199
35887	35591	1	19200
35989	35591	1	19201
35591	35639	1	19202
39116	39283	1	19203
37176	38175	1	19204
37093	37553	1	19205
36958	37249	1	19206
36765	36726	1	19207
36623	36726	1	19208
36726	37037	1	19209
36669	36749	1	19210
36429	36383	1	19211
36087	36383	1	19212
36383	36241	1	19213
36032	36241	1	19214
36241	36214	1	19215
36356	36744	1	19216
36854	36744	1	19217
36744	36790	1	19218
38799	38623	1	19219
37612	38623	1	19220
38623	38482	1	19221
37542	38482	1	19222
38482	38642	1	19223
37896	38642	1	19224
38642	38872	1	19225
38992	39427	1	19226
39060	39427	1	19227
39427	39724	1	19228
39190	39724	1	19229
39724	40005	1	19230
39203	40005	1	19231
40005	40619	1	19232
40757	41081	1	19233
42767	42033	1	19234
42903	42183	1	19235
42810	42791	1	19236
43033	42791	1	19237
42791	42830	1	19238
43135	42830	1	19239
42830	42664	1	19240
44427	43399	1	19241
43792	43464	1	19242
44304	44098	1	19243
44568	44098	1	19244
44098	43486	1	19245
43877	43486	1	19246
43486	43464	1	19247
43464	43256	1	19248
43746	43173	1	19249
44352	44010	1	19250
44256	44010	1	19251
44010	43382	1	19252
43510	43382	1	19253
43382	43173	1	19254
43173	43004	1	19255
43832	43459	1	19256
43551	43459	1	19257
43459	43004	1	19258
43004	42979	1	19259
43012	42702	1	19260
43020	42144	1	19261
43757	43399	1	19262
43399	43256	1	19263
43256	42979	1	19264
42979	42702	1	19265
42702	42144	1	19266
42144	41692	1	19267
42755	42358	1	19268
43146	42789	1	19269
43225	42789	1	19270
42789	42474	1	19271
42954	42474	1	19272
42474	42358	1	19273
42358	42316	1	19274
42821	42316	1	19275
42316	41964	1	19276
42385	41964	1	19277
41964	41692	1	19278
41692	41401	1	19279
43358	42921	1	19280
43211	42998	1	19281
43314	42998	1	19282
42998	42921	1	19283
42921	42656	1	19284
43253	42820	1	19285
43744	43525	1	19286
43970	43525	1	19287
43525	43074	1	19288
43216	43074	1	19289
43074	42820	1	19290
42820	42656	1	19291
42656	41401	1	19292
41401	41257	1	19293
41257	41590	1	19294
44602	44737	1	19295
44067	44737	1	19296
44737	44845	1	19297
42887	42675	1	19298
42134	42675	1	19299
42675	42924	1	19300
42410	42924	1	19301
42924	43076	1	19302
43384	42999	1	19303
43343	43039	1	19304
43650	43266	1	19305
43804	43266	1	19306
43266	43039	1	19307
43039	42999	1	19308
42999	42853	1	19309
43661	43403	1	19310
43686	43655	1	19311
43693	43883	1	19312
43863	43943	1	19313
44205	43943	1	19314
43943	43883	1	19315
43883	43958	1	19316
44170	43958	1	19317
43958	43962	1	19318
44345	44183	1	19319
43450	43278	1	19320
43739	43352	1	19321
43189	43006	1	19322
43030	42925	1	19323
42456	42684	1	19324
41943	42684	1	19325
42684	42716	1	19326
40912	41693	1	19327
41061	41693	1	19328
41693	41835	1	19329
41835	42050	1	19330
42699	42904	1	19331
41324	42639	1	19332
42273	42639	1	19333
42639	43063	1	19334
41435	42753	1	19335
42022	42729	1	19336
42576	42729	1	19337
42729	42753	1	19338
42753	43196	1	19339
44514	44826	1	19340
44475	44826	1	19341
44826	44942	1	19342
44354	44642	1	19343
44279	44642	1	19344
44642	44683	1	19345
44032	44388	1	19346
43856	44388	1	19347
44388	44531	1	19348
44163	44531	1	19349
44531	44683	1	19350
44683	45039	1	19351
44613	44883	1	19352
44520	44853	1	19353
44480	44853	1	19354
44853	44883	1	19355
44883	45076	1	19356
44995	45363	1	19357
44306	45363	1	19358
45363	45076	1	19359
45076	45039	1	19360
45039	44942	1	19361
44942	44851	1	19362
44161	44540	1	19363
44540	44639	1	19364
44217	44639	1	19365
44639	44837	1	19366
44417	44837	1	19367
44837	45202	1	19368
45202	45312	1	19369
34686	36149	1	19370
34894	36149	1	19371
36149	36784	1	19372
36784	36775	1	19373
35584	36136	1	19374
35624	36136	1	19375
36136	36217	1	19376
35687	36217	1	19377
36217	36594	1	19378
36594	36963	1	19379
36867	37711	1	19380
37731	38416	1	19381
37641	38040	1	19382
37697	38040	1	19383
38040	38416	1	19384
38416	38432	1	19385
41258	40914	1	19386
40531	40914	1	19387
40914	40924	1	19388
38921	39381	1	19389
37876	38879	1	19390
39638	40726	1	19391
37919	38876	1	19392
42146	42394	1	19393
42003	41554	1	19394
39898	41052	1	19395
39474	40336	1	19396
39044	40336	1	19397
40336	41592	1	19398
41137	41876	1	19399
41470	41876	1	19400
41876	41968	1	19401
41961	42441	1	19402
19743	19657	1	19403
19614	19123	1	19404
29754	29838	1	19405
29673	30379	1	19406
30379	30568	1	19407
27822	28806	1	19408
28806	29034	1	19409
29034	29192	1	19410
29192	29174	1	19411
27355	27815	1	19412
27815	28072	1	19413
28072	28331	1	19414
28331	29014	1	19415
29014	29233	1	19416
29233	29695	1	19417
25892	26271	1	19418
30171	30524	1	19419
30524	30874	1	19420
31378	31877	1	19421
31877	32418	1	19422
32418	32290	1	19423
32290	32011	1	19424
32011	31965	1	19425
31965	31893	1	19426
31893	31861	1	19427
31861	31542	1	19428
31542	31483	1	19429
31483	31246	1	19430
31246	31163	1	19431
31163	31023	1	19432
31023	30943	1	19433
30943	30826	1	19434
30826	30874	1	19435
30874	30975	1	19436
30975	30981	1	19437
30981	31020	1	19438
31020	31128	1	19439
31128	31106	1	19440
34052	34943	1	19441
34943	35307	1	19442
35307	35175	1	19443
35175	35153	1	19444
35153	35167	1	19445
35167	35317	1	19446
32782	32456	1	19447
31361	31763	1	19448
31815	32027	1	19449
32027	32084	1	19450
32084	31962	1	19451
31962	31752	1	19452
31752	31628	1	19453
29224	30227	1	19454
30227	30552	1	19455
30552	30568	1	19456
30568	30861	1	19457
30861	30845	1	19458
30845	30983	1	19459
30983	31640	1	19460
31640	31669	1	19461
31669	31541	1	19462
31541	31484	1	19463
34169	34505	1	19464
34505	34743	1	19465
34743	34939	1	19466
34939	34934	1	19467
34934	35088	1	19468
35088	35121	1	19469
35121	35414	1	19470
35414	35617	1	19471
35617	35639	1	19472
35639	35856	1	19473
35856	35980	1	19474
32944	33196	1	19475
33196	33311	1	19476
33311	33373	1	19477
33373	33503	1	19478
33503	33754	1	19479
33754	34162	1	19480
34162	34253	1	19481
34253	34269	1	19482
34269	34613	1	19483
34613	34711	1	19484
34711	34796	1	19485
14565	14582	1	19486
14582	14723	1	19487
14723	14969	1	19488
14969	17317	1	19489
17317	19281	1	19490
24291	24453	1	19491
24453	24588	1	19492
24588	24603	1	19493
26503	26893	1	19494
26893	27109	1	19495
27109	27813	1	19496
27813	28000	1	19497
38257	39002	1	19498
39002	39773	1	19499
32834	32706	1	19500
8051	8713	1	19501
8713	8801	1	19502
8801	8687	1	19503
13222	14138	1	19504
14138	15223	1	19505
15223	16088	1	19506
16088	16603	1	19507
16603	16397	1	19508
16397	17636	1	19509
17636	17982	1	19510
17982	18040	1	19511
18040	18516	1	19512
18388	18161	1	19513
18161	18012	1	19514
18012	17495	1	19515
17345	17694	1	19516
17694	18665	1	19517
18665	18685	1	19518
18685	18977	1	19519
18977	19091	1	19520
19091	19123	1	19521
19123	19202	1	19522
34457	34670	1	19523
16569	16073	1	19524
16073	16366	1	19525
16366	16894	1	19526
16894	17313	1	19527
17313	16672	1	19528
12296	12282	1	19529
12282	12777	1	19530
12777	13271	1	19531
13271	13438	1	19532
13885	13503	1	19533
36177	36760	1	19534
36760	36775	1	19535
36775	36937	1	19536
36763	37012	1	19537
37012	36937	1	19538
36937	36963	1	19539
36963	37448	1	19540
37448	37711	1	19541
37711	38432	1	19542
38432	38879	1	19543
38879	39381	1	19544
39381	39802	1	19545
39802	39829	1	19546
40925	41782	1	19547
41782	42050	1	19548
42050	42221	1	19549
41773	41974	1	19550
41974	42221	1	19551
42221	42353	1	19552
42353	42716	1	19553
42716	42904	1	19554
42904	42925	1	19555
42925	43006	1	19556
43006	43063	1	19557
43063	43156	1	19558
42965	43363	1	19559
43363	43367	1	19560
43749	43397	1	19561
43397	43367	1	19562
43367	43312	1	19563
43572	43432	1	19564
43432	43401	1	19565
43552	43416	1	19566
43416	43401	1	19567
43401	43312	1	19568
43312	43356	1	19569
43356	43352	1	19570
43352	43278	1	19571
43278	43156	1	19572
43156	43196	1	19573
43196	43301	1	19574
43301	43336	1	19575
43115	43127	1	19576
43127	43269	1	19577
43269	43336	1	19578
43336	43915	1	19579
39321	40058	1	19580
40058	39988	1	19581
39481	39946	1	19582
39946	39988	1	19583
39988	39947	1	19584
38310	39792	1	19585
39792	39829	1	19586
39829	39947	1	19587
39947	40469	1	19588
40469	40924	1	19589
40924	41003	1	19590
37922	38219	1	19591
38219	38559	1	19592
38559	38876	1	19593
38876	39773	1	19594
39773	40726	1	19595
40726	41003	1	19596
41003	41052	1	19597
41052	41144	1	19598
41144	41554	1	19599
41554	41592	1	19600
41592	41968	1	19601
41968	42394	1	19602
42394	42441	1	19603
42441	42832	1	19604
36930	36687	1	19605
36687	36719	1	19606
37379	36873	1	19607
36873	36719	1	19608
36719	36462	1	19609
36462	36300	1	19610
38008	37406	1	19611
37406	37203	1	19612
37203	37166	1	19613
37166	37221	1	19614
37221	36807	1	19615
36807	36553	1	19616
36553	36300	1	19617
36300	36287	1	19618
36521	36080	1	19619
36080	36015	1	19620
36015	36008	1	19621
36008	35985	1	19622
35985	36386	1	19623
36386	36287	1	19624
36287	36127	1	19625
36127	35962	1	19626
35962	35317	1	19627
35317	35331	1	19628
35331	35346	1	19629
35346	35596	1	19630
35596	35622	1	19631
35622	35450	1	19632
31409	31829	1	19633
31829	31878	1	19634
30351	30531	1	19635
30531	30567	1	19636
30567	30762	1	19637
30762	30896	1	19638
30896	31217	1	19639
31217	31370	1	19640
31370	31523	1	19641
31523	31667	1	19642
31667	31677	1	19643
31677	31817	1	19644
31817	31913	1	19645
31913	31940	1	19646
30572	30870	1	19647
30870	30893	1	19648
30474	30839	1	19649
30839	30893	1	19650
30893	31081	1	19651
28039	28160	1	19652
28160	28002	1	19653
28002	28000	1	19654
28000	28035	1	19655
28035	29287	1	19656
29287	30258	1	19657
30258	30310	1	19658
30310	30320	1	19659
30320	30573	1	19660
30573	30873	1	19661
30873	31106	1	19662
31106	31176	1	19663
31176	31223	1	19664
31223	31216	1	19665
31216	31379	1	19666
31379	31675	1	19667
31675	31840	1	19668
31840	31961	1	19669
31961	32069	1	19670
32069	32477	1	19671
32477	32503	1	19672
32503	32706	1	19673
32706	33156	1	19674
33156	33207	1	19675
33207	33358	1	19676
33358	33371	1	19677
33371	33455	1	19678
33455	33824	1	19679
33824	33859	1	19680
33859	34141	1	19681
34141	34286	1	19682
34286	34670	1	19683
34670	34796	1	19684
34796	35098	1	19685
35098	35450	1	19686
35450	35583	1	19687
35583	35912	1	19688
35912	35980	1	19689
35980	36214	1	19690
36214	36570	1	19691
36570	36749	1	19692
36749	36790	1	19693
36790	37037	1	19694
37037	37044	1	19695
37044	37249	1	19696
37249	37553	1	19697
37553	38175	1	19698
38175	38872	1	19699
38872	39283	1	19700
39283	39640	1	19701
24928	24660	1	19702
24660	24603	1	19703
24603	24868	1	19704
24868	25656	1	19705
25656	26296	1	19706
26296	26543	1	19707
26543	26674	1	19708
26674	26719	1	19709
26719	26757	1	19710
26371	26735	1	19711
26735	26757	1	19712
26928	26781	1	19713
26781	26757	1	19714
26757	26890	1	19715
26890	26962	1	19716
26962	27053	1	19717
26181	26213	1	19718
26213	26305	1	19719
26305	26324	1	19720
26324	26441	1	19721
26441	26529	1	19722
26529	26534	1	19723
26534	26924	1	19724
26924	27053	1	19725
27053	27240	1	19726
27240	27625	1	19727
27625	27962	1	19728
27962	28117	1	19729
28117	28747	1	19730
28747	29012	1	19731
29012	29257	1	19732
29257	29344	1	19733
29344	29623	1	19734
29623	29853	1	19735
29853	30199	1	19736
30199	30314	1	19737
30314	30574	1	19738
30574	30878	1	19739
30878	31158	1	19740
31158	31232	1	19741
31232	31186	1	19742
18950	19423	1	19743
19423	19468	1	19744
19468	19569	1	19745
19569	19541	1	19746
19541	19514	1	19747
19514	19499	1	19748
19060	19500	1	19749
19500	19625	1	19750
18868	19703	1	19751
19703	19737	1	19752
18818	19740	1	19753
19740	19737	1	19754
19737	19760	1	19755
19168	19792	1	19756
19792	19841	1	19757
13328	13869	1	19758
13869	14101	1	19759
12918	13667	1	19760
13667	13595	1	19761
13595	13586	1	19762
13586	13599	1	19763
13599	13976	1	19764
13976	14101	1	19765
14101	14179	1	19766
14179	14197	1	19767
14197	14938	1	19768
14938	15284	1	19769
15284	15731	1	19770
15731	16238	1	19771
16238	16384	1	19772
16384	17212	1	19773
18364	19148	1	19774
19148	19202	1	19775
19202	19261	1	19776
19261	19281	1	19777
19281	19346	1	19778
19346	19657	1	19779
19657	20029	1	19780
20029	20060	1	19781
20060	20475	1	19782
16903	17309	1	19783
17309	17394	1	19784
17394	17376	1	19785
17376	18384	1	19786
18384	19019	1	19787
19019	19373	1	19788
19373	19834	1	19789
19834	20475	1	19790
20475	20779	1	19791
20779	20938	1	19792
20938	21262	1	19793
21262	21384	1	19794
21384	21394	1	19795
21394	21492	1	19796
21492	21722	1	19797
21722	21837	1	19798
21837	22111	1	19799
22111	22159	1	19800
22159	22172	1	19801
22172	22267	1	19802
22267	22354	1	19803
22354	22622	1	19804
22622	22740	1	19805
22740	22854	1	19806
22854	22860	1	19807
22860	23244	1	19808
23244	23355	1	19809
23355	23365	1	19810
23365	23534	1	19811
23534	23670	1	19812
23670	23645	1	19813
23645	23049	1	19814
23049	22756	1	19815
22756	22704	1	19816
22704	22263	1	19817
22263	22164	1	19818
22164	21808	1	19819
21808	21226	1	19820
21226	21191	1	19821
21191	21120	1	19822
21120	20852	1	19823
20852	20038	1	19824
8074	8407	1	19825
8407	8687	1	19826
8687	8717	1	19827
8717	9136	1	19828
9136	9049	1	19829
9049	9145	1	19830
9145	9399	1	19831
9399	9280	1	19832
9280	9249	1	19833
9249	9355	1	19834
9355	9869	1	19835
9869	10033	1	19836
19313	19212	1	19837
19212	19129	1	19838
13100	12915	1	19839
12915	12710	1	19840
12867	12786	1	19841
12786	12710	1	19842
12710	12683	1	19843
12683	13008	1	19844
13008	13039	1	19845
13039	13027	1	19846
12651	12960	1	19847
12960	13027	1	19848
13027	13149	1	19849
13149	13268	1	19850
13268	14288	1	19851
14288	14154	1	19852
14154	15271	1	19853
13707	13781	1	19854
13781	13692	1	19855
13692	13709	1	19856
13709	14152	1	19857
14152	14877	1	19858
14877	15106	1	19859
15106	15370	1	19860
15370	15271	1	19861
15271	17212	1	19862
17212	17147	1	19863
17147	17331	1	19864
17331	17492	1	19865
17492	17772	1	19866
17772	18653	1	19867
18653	18820	1	19868
18820	18974	1	19869
18974	19129	1	19870
19129	19142	1	19871
19142	19204	1	19872
19204	19864	1	19873
19864	20047	1	19874
20047	20148	1	19875
20148	20078	1	19876
20078	20292	1	19877
20292	20211	1	19878
20211	20367	1	19879
20367	20563	1	19880
20563	20547	1	19881
8735	8980	1	19882
8980	9012	1	19883
8718	9040	1	19884
9040	9012	1	19885
9012	9042	1	19886
9042	10033	1	19887
10033	10863	1	19888
10863	11421	1	19889
11421	11438	1	19890
11438	11777	1	19891
11777	11774	1	19892
11774	11989	1	19893
11989	13438	1	19894
13438	13850	1	19895
13850	14385	1	19896
14385	14627	1	19897
14627	15040	1	19898
15040	15312	1	19899
15312	15325	1	19900
15325	15525	1	19901
15525	15667	1	19902
15667	15712	1	19903
15712	16240	1	19904
16240	16554	1	19905
16554	16672	1	19906
16672	17495	1	19907
17495	18015	1	19908
18015	18281	1	19909
16706	18045	1	19910
18045	18253	1	19911
18253	18537	1	19912
18537	18784	1	19913
18784	18903	1	19914
18903	19090	1	19915
19090	19225	1	19916
19225	18281	1	19917
18281	18516	1	19918
18516	18544	1	19919
18544	18802	1	19920
18802	20038	1	19921
20038	19758	1	19922
19758	20539	1	19923
20539	20682	1	19924
24103	23927	1	19925
23927	24294	1	19926
24294	24305	1	19927
24305	24689	1	19928
24689	24945	1	19929
24945	25666	1	19930
25666	26480	1	19931
26480	27105	1	19932
27105	27350	1	19933
27350	27817	1	19934
27817	27953	1	19935
27953	28198	1	19936
28198	28253	1	19937
28253	28630	1	19938
28630	28629	1	19939
12345	12875	1	19940
12875	12864	1	19941
12864	12869	1	19942
12869	13706	1	19943
13706	13755	1	19944
13755	13793	1	19945
13793	13817	1	19946
13817	14112	1	19947
14112	14071	1	19948
14071	14276	1	19949
14276	14427	1	19950
14427	14533	1	19951
14533	14625	1	19952
14625	14819	1	19953
14819	15060	1	19954
15060	15408	1	19955
15408	15665	1	19956
15665	16068	1	19957
16068	16373	1	19958
16373	16417	1	19959
16417	16392	1	19960
16392	17143	1	19961
17143	18542	1	19962
18542	19396	1	19963
19396	20227	1	19964
20227	20682	1	19965
20682	20778	1	19966
20778	20901	1	19967
20901	21288	1	19968
21288	21365	1	19969
21365	21412	1	19970
21412	21503	1	19971
21503	21721	1	19972
21721	22076	1	19973
14227	14628	1	19974
14628	14561	1	19975
14561	14552	1	19976
14552	14657	1	19977
14657	14855	1	19978
14855	15142	1	19979
15142	15358	1	19980
15358	15469	1	19981
15469	15684	1	19982
12556	13284	1	19983
13284	13503	1	19984
13503	13645	1	19985
13645	13897	1	19986
13897	14339	1	19987
14339	14750	1	19988
14750	15662	1	19989
15662	15684	1	19990
15684	15846	1	19991
15846	15875	1	19992
15875	15868	1	19993
15868	16058	1	19994
16058	16914	1	19995
16914	17034	1	19996
17034	17175	1	19997
17175	17359	1	19998
17359	17646	1	19999
17646	18429	1	20000
18429	18515	1	20001
18515	18976	1	20002
18976	19095	1	20003
19095	19357	1	20004
19357	19405	1	20005
19405	19499	1	20006
19499	19625	1	20007
19625	19760	1	20008
19760	19841	1	20009
19841	19858	1	20010
19858	20416	1	20011
20416	20736	1	20012
20736	20945	1	20013
20945	21124	1	20014
21124	21576	1	20015
21576	21865	1	20016
21865	21951	1	20017
19205	19616	1	20018
19616	19643	1	20019
19643	19705	1	20020
19705	19720	1	20021
19720	20547	1	20022
20547	20866	1	20023
20866	20989	1	20024
20989	21078	1	20025
21078	21508	1	20026
21508	22076	1	20027
22076	22338	1	20028
22338	22532	1	20029
22532	22865	1	20030
25095	25400	1	20031
25400	25499	1	20032
25499	25866	1	20033
25866	26260	1	20034
26260	26656	1	20035
26656	27201	1	20036
27201	27305	1	20037
27305	27802	1	20038
27802	27812	1	20039
27812	28461	1	20040
28461	28491	1	20041
28491	28676	1	20042
28676	28742	1	20043
28742	28844	1	20044
28844	28850	1	20045
28850	28977	1	20046
28977	29161	1	20047
29161	29204	1	20048
29204	29343	1	20049
29343	29396	1	20050
29396	29395	1	20051
29395	29436	1	20052
29436	29550	1	20053
29550	29644	1	20054
29644	29733	1	20055
29733	29704	1	20056
29704	29735	1	20057
29735	29925	1	20058
29925	29947	1	20059
29947	29986	1	20060
29986	30206	1	20061
30206	30170	1	20062
30170	30243	1	20063
30243	30404	1	20064
30404	30737	1	20065
30737	30804	1	20066
30804	30865	1	20067
30865	31082	1	20068
31082	31413	1	20069
31413	31940	1	20070
31940	32040	1	20071
32040	32062	1	20072
32062	32173	1	20073
32173	32372	1	20074
32372	32187	1	20075
25508	25963	1	20076
25963	26104	1	20077
26104	26271	1	20078
26271	26783	1	20079
26783	26920	1	20080
26920	27084	1	20081
27084	27131	1	20082
27131	27204	1	20083
27204	27955	1	20084
27955	28161	1	20085
28161	28629	1	20086
28629	28724	1	20087
28724	28916	1	20088
28916	28960	1	20089
28960	29174	1	20090
29174	29207	1	20091
29207	29506	1	20092
29506	29606	1	20093
29606	29695	1	20094
29695	29838	1	20095
29838	30297	1	20096
30297	30814	1	20097
30814	31081	1	20098
31081	31201	1	20099
31201	31297	1	20100
31297	31484	1	20101
31484	31521	1	20102
31521	31628	1	20103
31628	31716	1	20104
31716	31721	1	20105
31721	31714	1	20106
31714	31701	1	20107
31701	31763	1	20108
31763	31880	1	20109
31880	31878	1	20110
31878	31944	1	20111
31944	32026	1	20112
32026	32109	1	20113
32109	32303	1	20114
32303	32355	1	20115
32355	32357	1	20116
32357	32456	1	20117
32456	32567	1	20118
32567	32752	1	20119
32752	32795	1	20120
32795	33365	1	20121
33365	33641	1	20122
33641	33832	1	20123
33832	34163	1	20124
34163	34678	1	20125
34678	34859	1	20126
34859	34918	1	20127
6005	6458	1	36334
7182	6903	1	36335
7583	7054	1	36336
3814	3827	1	36337
4197	3875	1	36338
4357	3872	1	36339
3956	3999	1	36340
4446	3999	1	36341
3999	4650	1	36342
4926	4650	1	36343
4650	6262	1	36344
4135	4364	1	36345
6713	6904	1	36346
7535	7066	1	36347
7691	6581	1	36348
4506	5089	1	36349
3954	4449	1	36350
3967	4449	1	36351
4449	4526	1	36352
5680	5399	1	36353
4785	5293	1	36354
4587	5293	1	36355
5293	5266	1	36356
