ITER	INC_DELIVF	TOT_DELIVF	BOOT_ERROR	C_SUM90POP	C_WFCORNSOYA_P	C_WFOTHER_P	C_CONFINED	C_UNCONFINED	C_FOREST	C_BSHRUB
0	9.4527242008704E-01	8.9353994817721E-01	1.0000000000000E+00	1.6509556338936E-01	2.6456650766018E-02	2.8617003662025E-02	3.4082935015893E-01	5.2296565891857E-02	2.0657010157762E+01	3.6963884683124E+02
0	9.9657947302078E-01	9.9317064604637E-01	1.0000000000000E+00	1.6509556338936E-01	2.0745494713521E-02	2.2439495589890E-02	2.6725504843631E-01	4.1007387550291E-02	1.6197813503114E+01	2.8984548386975E+02
0	8.1933608561244E-01	6.7131162118671E-01	1.0000000000000E+00	1.6509556338936E-01	5.9122385558498E-02	6.3950102339043E-02	7.6164758827413E-01	1.1686655878661E-01	4.6161992681314E+01	8.2602785261940E+02
0	9.7419950027934E-01	9.4906466634450E-01	1.0000000000000E+00	1.6509556338936E-01	7.7619648081596E-02	8.3957783358170E-02	9.9993965408482E-01	1.5342989089215E-01	6.0604415617220E+01	1.0844621816296E+03
0	9.5623995966934E-01	9.1439486046841E-01	1.0000000000000E+00	1.6509556338936E-01	1.9055734794802E-02	2.0611756084630E-02	2.4548661749942E-01	3.7667258003576E-02	1.4878470850340E+01	2.6623701909086E+02
0	9.7686406957846E-01	9.5426341043338E-01	1.0000000000000E+00	1.6509556338936E-01	2.4840513679551E-02	2.6868898758997E-02	3.2000936966253E-01	4.9101965774851E-02	1.9395151258586E+01	3.4705900275928E+02
0	9.9356404029995E-01	9.9239402946548E-01	1.0000000000000E+00	1.6509556338936E-01	4.9201929925520E-02	5.3219578748259E-02	6.3384673862873E-01	9.7256905007093E-02	3.8416229447999E+01	6.8742430024063E+02
0	9.9702786907530E-01	9.9406457171283E-01	1.0000000000000E+00	1.6509556338936E-01	3.1400206527437E-02	3.3964232023585E-02	4.0451499625752E-01	6.2068437316684E-02	2.4516874449815E+01	4.3870768956034E+02
0	9.5700786731615E-01	9.1586405810501E-01	1.0000000000000E+00	1.6509556338936E-01	4.5478002185671E-02	4.9191568751422E-02	5.8587302181793E-01	8.9895858662042E-02	3.5508634914241E+01	6.3539547892027E+02
0	9.1929602372558E-01	8.4510517923766E-01	1.0000000000000E+00	1.6509556338936E-01	3.4243040069769E-02	3.7039200908004E-02	4.4113796555974E-01	6.7687834608542E-02	2.6736522049209E+01	4.7842631160417E+02
0	9.5214476727652E-01	9.0657965785205E-01	1.0000000000000E+00	1.6509556338936E-01	2.9089136985192E-02	3.1464449033722E-02	3.7474250777356E-01	5.7500171980850E-02	2.2712421292397E+01	4.0641860323201E+02
0	9.9415984748269E-01	9.8835380234680E-01	1.0000000000000E+00	1.6509556338936E-01	3.0911729328576E-02	3.3435867571400E-02	3.9822216018663E-01	6.1102869896876E-02	2.4135477781433E+01	4.3188293498021E+02
0	8.0534012327900E-01	7.9644754675279E-01	1.0000000000000E+00	1.6509556338936E-01	4.5476621428527E-02	4.9190075246722E-02	5.8585523413330E-01	8.9893129334826E-02	3.5507556836952E+01	6.3537618768484E+02
0	9.8562305721090E-01	9.7145281090576E-01	1.0000000000000E+00	1.6509556338936E-01	2.6293611820102E-02	2.8440651554814E-02	3.3872899140685E-01	5.1974288629574E-02	2.0529711461049E+01	3.6736094973497E+02
0	9.9240255068778E-01	9.8486282261161E-01	1.0000000000000E+00	1.6509556338936E-01	4.5697481825711E-02	4.9428970292467E-02	5.8870048111160E-01	9.0329701613622E-02	3.5680001773706E+01	6.3846193664254E+02
0	8.9012541913967E-01	7.9232326179857E-01	1.0000000000000E+00	1.6509556338936E-01	4.8669564611908E-02	5.2643742439125E-02	6.2698851135386E-01	9.6204584441348E-02	3.8000565508215E+01	6.7998636327889E+02
0	4.2354040334501E-01	3.8804869521987E-01	1.0000000000000E+00	1.6509556338936E-01	4.8986396066608E-02	5.2986445186331E-02	6.3107011109112E-01	9.6830861636971E-02	3.8247943403320E+01	6.8441297096219E+02
0	9.7145166747719E-01	9.4371834224421E-01	1.0000000000000E+00	1.6509556338936E-01	3.3018808239176E-02	3.5715002804129E-02	4.2536672743306E-01	6.5267909230921E-02	2.5780657696473E+01	4.6132196812106E+02
0	9.9980766235585E-01	9.9961536170547E-01	1.0000000000000E+00	1.6509556338936E-01	4.4578983905981E-02	4.8219139942134E-02	5.7429136627288E-01	8.8118779275932E-02	3.4806693088732E+01	6.2283485349856E+02
0	9.7739268955060E-01	9.5529646958695E-01	1.0000000000000E+00	1.6509556338936E-01	3.3527391526179E-02	3.6265115133740E-02	4.3191858135985E-01	6.6273220130456E-02	2.6177752937991E+01	4.6842763472217E+02
0	9.9540118604580E-01	9.9082352118138E-01	1.0000000000000E+00	1.6509556338936E-01	3.2830529399400E-02	3.5511349806060E-02	4.2294121427280E-01	6.4895740552525E-02	2.5633652017631E+01	4.5869143208560E+02
0	9.9721725501577E-01	9.9444225370119E-01	1.0000000000000E+00	1.6509556338936E-01	5.8373573789683E-02	6.3140145352429E-02	7.5200097688656E-01	1.1538639093186E-01	4.5577330153488E+01	8.1556583604874E+02
0	9.9780698343585E-01	9.9561877619334E-01	1.0000000000000E+00	1.6509556338936E-01	4.6466117170558E-02	5.0260369575497E-02	5.9860247087630E-01	9.1849054509577E-02	3.6280142292872E+01	6.4920091811891E+02
0	9.1086529251582E-01	8.2967558110992E-01	1.0000000000000E+00	1.6509556338936E-01	4.0864838415624E-02	4.4201710977340E-02	5.2644366986301E-01	8.0777069394124E-02	3.1906736408642E+01	5.7094270478476E+02
0	9.8235427809790E-01	9.6501992769724E-01	1.0000000000000E+00	1.6509556338936E-01	7.6872538789311E-02	8.3149667866065E-02	9.9031497495068E-01	1.5195308830373E-01	6.0021082361013E+01	1.0740239511937E+03
0	8.9138877825886E-01	7.9457395400582E-01	1.0000000000000E+00	1.6509556338936E-01	3.2199436341221E-02	3.4828724007477E-02	4.1481112105687E-01	6.3648265957466E-02	2.5140902733960E+01	4.4987412137112E+02
0	9.6085901825124E-01	9.2325005295473E-01	1.0000000000000E+00	1.6509556338936E-01	3.8329365623946E-02	4.1459200793186E-02	4.9378029339954E-01	7.5765228663048E-02	2.9927072101333E+01	5.3551837057192E+02
0	9.2062954241998E-01	8.4755875437641E-01	1.0000000000000E+00	1.6509556338936E-01	4.1860292507316E-02	4.5278450192718E-02	5.3926766539386E-01	8.2744772372060E-02	3.2683974066784E+01	5.8485068224498E+02
0	9.3711529055007E-01	8.7818506778274E-01	1.0000000000000E+00	1.6509556338936E-01	5.6506428879969E-02	6.1120536249547E-02	7.2794737343317E-01	1.1169562645588E-01	4.4119487597864E+01	7.8947903853995E+02
0	9.5384562019951E-01	9.0982146717378E-01	1.0000000000000E+00	1.6509556338936E-01	4.3075184953109E-02	4.6592546291945E-02	5.5491858834985E-01	8.5146236692122E-02	3.3632546348865E+01	6.0182454060137E+02
0	9.9459932407983E-01	9.8922781546006E-01	1.0000000000000E+00	1.6509556338936E-01	5.9624374826936E-02	6.4493082206760E-02	7.6811449437125E-01	1.1785883536334E-01	4.6553939398565E+01	8.3304139095227E+02
0	9.6006065312519E-01	9.2171645767916E-01	1.0000000000000E+00	1.6509556338936E-01	5.6751834387537E-02	6.1385980669208E-02	7.3110882423091E-01	1.1218071678006E-01	4.4311097038811E+01	7.9290771927606E+02
0	9.9184886939917E-01	9.8376417972841E-01	1.0000000000000E+00	1.6509556338936E-01	9.2094377315440E-02	9.9614465799009E-02	1.1864111996379E+00	1.8204192640032E-01	7.1906096674992E+01	1.2866957247002E+03
0	9.5600281738801E-01	9.1394138685381E-01	1.0000000000000E+00	1.6509556338936E-01	4.9390977369872E-02	5.3424063112329E-02	6.3628215338239E-01	9.7630592977566E-02	3.8563835243337E+01	6.9006557482768E+02
0	9.9517104458318E-01	9.9036540797678E-01	1.0000000000000E+00	1.6509556338936E-01	1.1635769111761E-01	1.2585903265935E-01	1.4989847581367E+00	2.3000294762828E-01	9.0850577747254E+01	1.6256903848125E+03
0	9.9832997000883E-01	9.9666272901783E-01	1.0000000000000E+00	1.6509556338936E-01	6.0536968636202E-01	6.5480195073490E-01	7.7987103746970E+00	1.1966274934705E+00	4.7266480821689E+02	8.4579168675751E+03
0	9.9873320301691E-01	9.9746801080841E-01	1.0000000000000E+00	1.6509556338936E-01	1.8180690006316E-01	1.9665258353758E-01	2.3421380185631E+00	3.5937566749604E-01	1.4195247216173E+02	2.5401133907557E+03
0	9.5620072158905E-01	9.4924337191774E-01	1.0000000000000E+00	1.6509556338936E-01	6.3170087976142E-02	6.8328325264270E-02	8.1379235129962E-01	1.2486760691878E-01	4.9322386288817E+01	8.8258028879910E+02
0	9.9850987987896E-01	9.9702198021589E-01	1.0000000000000E+00	1.6509556338936E-01	2.1819769473046E-02	2.3601491679239E-02	2.8109445582840E-01	4.3130894461439E-02	1.7036593317536E+01	3.0485470354773E+02
0	9.9757026832325E-01	9.9514644024251E-01	1.0000000000000E+00	1.6509556338936E-01	3.0631204773165E-02	3.3132436411483E-02	3.9460828620199E-01	6.0548360143316E-02	2.3916447842918E+01	4.2796358879815E+02
0	9.3542823182273E-01	8.7502597689100E-01	1.0000000000000E+00	1.6509556338936E-01	3.1277816477544E-02	3.3831848051897E-02	4.0293829928481E-01	6.1826510272883E-02	2.4421313884489E+01	4.3699771813175E+02
0	9.8030501791261E-01	9.6099792814464E-01	1.0000000000000E+00	1.6509556338936E-01	2.2826396921973E-02	2.4690316627150E-02	2.9406239278702E-01	4.5120683689748E-02	1.7822554988250E+01	3.1891878946324E+02
0	9.9554246645023E-01	9.9110480250581E-01	1.0000000000000E+00	1.6509556338936E-01	5.2675605957417E-02	5.6976902402134E-02	6.7859657318205E-01	1.0412328159783E-01	4.1128430690336E+01	7.3595673218190E+02
0	9.3885745429254E-01	8.8145331948066E-01	1.0000000000000E+00	1.6509556338936E-01	2.8363661947590E-02	3.0679734370050E-02	3.6539653319012E-01	5.6066133581872E-02	2.2145979781963E+01	3.9628263558156E+02
0	9.8059414501490E-01	9.6156487723751E-01	1.0000000000000E+00	1.6509556338936E-01	3.1690114859900E-02	3.4277813205312E-02	4.0824975729864E-01	6.2641495877474E-02	2.4743231119882E+01	4.4275814109505E+02
0	9.9765221916373E-01	9.9530995040231E-01	1.0000000000000E+00	1.6509556338936E-01	1.3615011301522E-01	1.4726763100891E-01	1.7539617903051E+00	2.6912640679483E-01	1.0630424434328E+02	1.9022200208172E+03
0	9.3833898851671E-01	8.8048005737056E-01	1.0000000000000E+00	1.6509556338936E-01	2.8035008367485E-02	3.0324244146115E-02	3.6116263423121E-01	5.5416487723084E-02	2.1889371324503E+01	3.9169085518458E+02
0	9.9465013526385E-01	9.8932889158038E-01	1.0000000000000E+00	1.6509556338936E-01	1.8778097121827E-02	2.0311447539362E-02	2.4190993394652E-01	3.7118454718263E-02	1.4661694952229E+01	2.6235800695955E+02
0	9.3972780256786E-01	8.8308834291903E-01	1.0000000000000E+00	1.6509556338936E-01	3.2428985150225E-02	3.5077016928829E-02	4.1776829700837E-01	6.4102012522805E-02	2.5320131470100E+01	4.5308126039268E+02
0	9.9414127807763E-01	9.8831688077782E-01	1.0000000000000E+00	1.6509556338936E-01	5.3026939942416E-01	5.7356925029497E-01	6.8312265378292E+00	1.0481775955950E+00	4.1402747714100E+02	7.4086539164209E+03
0	9.4938208029349E-01	9.0132633438240E-01	1.0000000000000E+00	1.6509556338936E-01	3.5265653387082E-02	3.8145317071580E-02	4.5431184140238E-01	6.9709222924233E-02	2.7534965278854E+01	4.9271374392917E+02
0	9.9808341244341E-01	9.9617049819469E-01	1.0000000000000E+00	1.6509556338936E-01	4.5964959453917E-02	4.9718289161041E-02	5.9214627729381E-01	9.0858421651989E-02	3.5888844840490E+01	6.4219899780413E+02
0	9.6402357733115E-01	9.6240779277217E-01	1.0000000000000E+00	1.6509556338936E-01	3.9277437165053E-02	4.2484688372989E-02	5.0599388045247E-01	7.7639271082786E-02	3.0667314077846E+01	5.4876434317321E+02
0	9.9340567829159E-01	9.8685484166198E-01	1.0000000000000E+00	1.6509556338936E-01	4.9526050658559E-02	5.3570165989492E-02	6.3802224292033E-01	9.7897590837745E-02	3.8669298717195E+01	6.9195275000754E+02
0	9.9591373988127E-01	9.9184417728429E-01	1.0000000000000E+00	1.6509556338936E-01	4.6217324238067E-02	4.9991261126240E-02	5.9539738137896E-01	9.1357268300411E-02	3.6085887994431E+01	6.4572491000742E+02
0	9.9462700188539E-01	9.8928287287952E-01	1.0000000000000E+00	1.6509556338936E-01	4.8667044052804E-02	5.2641016060425E-02	6.2695604010384E-01	9.6199602080336E-02	3.7998597488321E+01	6.7995114731112E+02
0	9.9881739515504E-01	9.9763618886430E-01	1.0000000000000E+00	1.6509556338936E-01	4.4864756825332E-02	4.8528248028109E-02	5.7797285261281E-01	8.8683663411839E-02	3.5029820881817E+01	6.2682752714794E+02
0	9.9817662393984E-01	9.9635657257994E-01	1.0000000000000E+00	1.6509556338936E-01	4.6499148183255E-02	5.0296097779330E-02	5.9902799482838E-01	9.1914346543223E-02	3.6305932479651E+01	6.4966241060150E+02
0	9.9866714592361E-01	9.9733606834721E-01	1.0000000000000E+00	1.6509556338936E-01	5.1521420312839E-02	5.5728470198464E-02	6.6372770914165E-01	1.0184181573327E-01	4.0227257492155E+01	7.1983103832654E+02
0	9.2281014844900E-01	8.5157857008046E-01	1.0000000000000E+00	1.6509556338936E-01	2.8256421901768E-02	3.0563737496102E-02	3.6401500703052E-01	5.5854153381801E-02	2.2062248143538E+01	3.9478433229206E+02
0	9.9636796634936E-01	9.9274912436716E-01	1.0000000000000E+00	1.6509556338936E-01	7.4053195888439E-02	8.0100107782579E-02	9.5399462521035E-01	1.4638012470031E-01	5.7819775950137E+01	1.0346335284257E+03
0	9.8611253621909E-01	9.7241793408844E-01	1.0000000000000E+00	1.6509556338936E-01	2.8294727356591E-02	3.0605170833626E-02	3.6450847929163E-01	5.5929871346251E-02	2.2092156546396E+01	3.9531951659310E+02
0	9.4025087457116E-01	8.8407170713184E-01	1.0000000000000E+00	1.6509556338936E-01	3.2370439549846E-02	3.5013690709828E-02	4.1701407988890E-01	6.3986286088838E-02	2.5274419823814E+01	4.5226329108877E+02
0	9.8276021496070E-01	9.6581764010960E-01	1.0000000000000E+00	1.6509556338936E-01	5.4510056963471E-02	5.8961147937306E-02	7.0222899551024E-01	1.0774942039983E-01	4.2560746269550E+01	7.6158674712383E+02
0	9.9788286391607E-01	9.9577021009735E-01	1.0000000000000E+00	1.6509556338936E-01	9.2393276831232E-01	9.9937772351061E-01	1.1902617901239E+01	1.8263275773271E+00	7.2139473544516E+02	1.2908717964680E+04
0	9.3225930517886E-01	8.6910741209256E-01	1.0000000000000E+00	1.6509556338936E-01	3.4559159826305E-02	3.7381133842389E-02	4.4521039680378E-01	6.8312704998357E-02	2.6983344259608E+01	4.8284297580326E+02
0	9.8652883062084E-01	9.7323913364613E-01	1.0000000000000E+00	1.6509556338936E-01	4.8849764728071E-02	5.2838657034693E-02	6.2930994988490E-01	9.6560783997067E-02	3.8141263424324E+01	6.8250402750354E+02
0	9.3289217184227E-01	8.7028780428459E-01	1.0000000000000E+00	1.6509556338936E-01	3.5069895320826E-02	3.7933574120877E-02	4.5178997666974E-01	6.9322270142441E-02	2.7382119916873E+01	4.8997871195144E+02
0	9.8893523414881E-01	9.7799289734095E-01	1.0000000000000E+00	1.6509556338936E-01	3.7552965813350E-02	4.0619403026662E-02	4.8377827745091E-01	7.4230527834422E-02	2.9320869187903E+01	5.2467090793552E+02
0	9.9220292963172E-01	9.8446665356977E-01	1.0000000000000E+00	1.6509556338936E-01	7.1403822725665E-02	7.7234396541512E-02	9.1986392055757E-01	1.4114313837863E-01	5.5751179708719E+01	9.9761783625153E+02
0	9.6591860801383E-01	9.6465445380741E-01	1.0000000000000E+00	1.6509556338936E-01	4.0201056972789E-02	4.3483727580712E-02	5.1789246662078E-01	7.9464980034439E-02	3.1388464457727E+01	5.6166868861214E+02
0	9.8888377931657E-01	9.7789112899542E-01	1.0000000000000E+00	1.6509556338936E-01	3.9658934384975E-02	4.2897337254214E-02	5.1090854069059E-01	7.8393372373825E-02	3.0965182164656E+01	5.5409442798585E+02
0	9.8806902951321E-01	9.7628040708317E-01	1.0000000000000E+00	1.6509556338936E-01	4.6426157745818E-02	5.0217147210950E-02	5.9808769125105E-01	9.1770067161277E-02	3.6248942491732E+01	6.4864262539277E+02
0	9.8445479618082E-01	9.6915124572342E-01	1.0000000000000E+00	1.6509556338936E-01	4.3492749657402E-02	4.7044207795798E-02	5.6029789006390E-01	8.5971632176430E-02	3.3958575460199E+01	6.0765854193198E+02
0	9.9759681603882E-01	9.9519940737079E-01	1.0000000000000E+00	1.6509556338936E-01	5.8853282438866E-02	6.3659025247386E-02	7.5818085160360E-01	1.1633462565751E-01	4.5951880451883E+01	8.2226808091968E+02
0	9.9879133174838E-01	9.9758412437569E-01	1.0000000000000E+00	1.6509556338936E-01	2.3855747013690E-02	2.5803719665377E-02	3.0732305551975E-01	4.7155388512114E-02	1.8626258204071E+01	3.3330034456835E+02
0	9.9862706323265E-01	9.9725601142067E-01	1.0000000000000E+00	1.6509556338936E-01	5.9475704098625E-02	6.4332271573014E-02	7.6619923502245E-01	1.1756495959622E-01	4.6437859220011E+01	8.3096423927286E+02
0	9.9777384634695E-01	9.9555264845399E-01	1.0000000000000E+00	1.6509556338936E-01	7.3500895474871E-02	7.9502708546470E-02	9.4687958284487E-01	1.4528839864528E-01	5.7388546942577E+01	1.0269170684028E+03
0	9.9588959478538E-01	9.9179608500179E-01	1.0000000000000E+00	1.6509556338936E-01	5.4887239502024E-02	5.9369129816134E-02	7.0708807161338E-01	1.0849499290842E-01	4.2855245509047E+01	7.6685654940639E+02
0	9.9784828802312E-01	9.9570120591067E-01	1.0000000000000E+00	1.6509556338936E-01	5.6523846425553E-02	6.1139376047909E-02	7.2817175598239E-01	1.1173005552358E-01	4.4133086991802E+01	7.8972238761393E+02
0	9.9770364860623E-01	9.9541257044219E-01	1.0000000000000E+00	1.6509556338936E-01	4.2728597736773E-02	4.6217658036934E-02	5.5045365827379E-01	8.4461141615021E-02	3.3361935540576E+01	5.9698220057481E+02
0	9.9400875799460E-01	9.8805341096997E-01	1.0000000000000E+00	1.6509556338936E-01	5.4929446741046E-02	5.9414783543219E-02	7.0763180883753E-01	1.0857842348609E-01	4.2888200374457E+01	7.6744624744859E+02
0	9.3693731347539E-01	8.7785152938248E-01	1.0000000000000E+00	1.6509556338936E-01	3.3792284928125E-02	3.6551638757632E-02	4.3533108609618E-01	6.6796831957655E-02	2.6384578274392E+01	4.7212859039091E+02
0	9.0838853818920E-01	8.2516973631351E-01	1.0000000000000E+00	1.6509556338936E-01	3.8082630947396E-02	4.1192318669488E-02	4.9060171950469E-01	7.5277510985399E-02	2.9734424862466E+01	5.3207111936391E+02
0	9.2438804994640E-01	9.2245857626983E-01	1.0000000000000E+00	1.6509556338936E-01	5.4142170975834E-02	5.8563221731584E-02	6.9748968276775E-01	1.0702222427953E-01	4.2273505656567E+01	7.5644683151477E+02
0	9.8019877284361E-01	9.6078963428412E-01	1.0000000000000E+00	1.6509556338936E-01	4.0821753526003E-02	4.4155107933934E-02	5.2588862625372E-01	8.0691903974325E-02	3.1873096285015E+01	5.7034074465550E+02
0	9.9358113363675E-01	9.8720346911888E-01	1.0000000000000E+00	1.6509556338936E-01	5.5593331026973E-02	6.0132878180728E-02	7.1618433696191E-01	1.0989071613457E-01	4.3406552623926E+01	7.7672170049250E+02
0	9.8531370936091E-01	9.7084310585455E-01	1.0000000000000E+00	1.6509556338936E-01	4.7232442457252E-02	5.1089270169513E-02	6.0847470118180E-01	9.3363841139397E-02	3.6878479148561E+01	6.5990762463957E+02
0	9.9084226490864E-01	9.8176839392928E-01	1.0000000000000E+00	1.6509556338936E-01	6.2547561133538E-02	6.7654965166952E-02	8.0577261285662E-01	1.2363706506632E-01	4.8836325395286E+01	8.7388266088479E+02
0	9.9477523459773E-01	9.8957776736897E-01	1.0000000000000E+00	1.6509556338936E-01	7.8828309727381E-02	8.5265139873152E-02	1.0155103083955E+00	1.5581903885947E-01	6.1548122971378E+01	1.1013489864224E+03
0	9.9658642503735E-01	9.9318450256873E-01	1.0000000000000E+00	1.6509556338936E-01	4.8602241729542E-02	5.2570922217538E-02	6.2612122038606E-01	9.6071508052170E-02	3.7948000673868E+01	6.7904576226241E+02
0	9.9900564030742E-01	9.9801226936604E-01	1.0000000000000E+00	1.6509556338936E-01	4.5514173634440E-02	4.9230693827798E-02	5.8633900262129E-01	8.9967358360575E-02	3.5536877112819E+01	6.3590084797584E+02
0	9.9946024283900E-01	9.9892077701579E-01	1.0000000000000E+00	1.6509556338936E-01	5.8851158030675E-02	6.3656727367827E-02	7.5815348379089E-01	1.1633042636358E-01	4.5950221741490E+01	8.2223839977067E+02
0	9.9696721918776E-01	9.9394363613497E-01	1.0000000000000E+00	1.6509556338936E-01	5.1427752015881E-02	5.5627153292528E-02	6.6252102183021E-01	1.0165666265751E-01	4.0154122499414E+01	7.1852235259839E+02
0	9.9766115951772E-01	9.9532778921023E-01	1.0000000000000E+00	1.6509556338936E-01	4.6336727293297E-02	5.0120414196256E-02	5.9693559821830E-01	9.1593290985245E-02	3.6179116353023E+01	6.4739314866822E+02
0	9.9808193404185E-01	9.9616754706071E-01	1.0000000000000E+00	1.6509556338936E-01	4.0037327891212E-02	4.3306628983898E-02	5.1578321715571E-01	7.9141338588710E-02	3.1260626912032E+01	5.5938114929200E+02
0	9.2841717191057E-01	8.6195844509841E-01	1.0000000000000E+00	1.6509556338936E-01	3.7763220328070E-02	4.0846826152549E-02	4.8648689352835E-01	7.4646135583883E-02	2.9485033189035E+01	5.2760847690635E+02
0	9.9540195896925E-01	9.9082505991981E-01	1.0000000000000E+00	1.6509556338936E-01	1.7082424307279E-01	1.8477312312923E-01	2.2006532978343E+00	3.3766637216443E-01	1.3337735586996E+02	2.3866693021230E+03
0	9.5340150501701E-01	9.3445702174682E-01	1.0000000000000E+00	1.6509556338936E-01	3.5966734858730E-02	3.8903646280328E-02	4.6334356444636E-01	7.1095042834010E-02	2.8082360609023E+01	5.0250889710281E+02
0	9.9719559309656E-01	9.9439905089120E-01	1.0000000000000E+00	1.6509556338936E-01	2.9830136167660E-02	3.2265955486894E-02	3.8428847306080E-01	5.8964896783490E-02	2.3290983854020E+01	4.1677146632617E+02
0	9.9287324572776E-01	9.8579728208197E-01	1.0000000000000E+00	1.6509556338936E-01	4.1843426481352E-02	4.5260206949042E-02	5.3905038782838E-01	8.2711433487031E-02	3.2670805292220E+01	5.8461503872218E+02
0	9.9326536672947E-01	9.8657608874422E-01	1.0000000000000E+00	1.6509556338936E-01	4.7978836267886E-02	5.1896611756366E-02	6.1809016308176E-01	9.4839229443243E-02	3.7461253765965E+01	6.7033585873031E+02
0	9.9845640107062E-01	9.9691518483890E-01	1.0000000000000E+00	1.6509556338936E-01	4.5577983311593E-02	4.9299713968740E-02	5.8716103451755E-01	9.0093490236270E-02	3.5586698882051E+01	6.3679236427878E+02
0	9.9605612340986E-01	9.9212780098227E-01	1.0000000000000E+00	1.6509556338936E-01	8.9057702879154E-02	9.6329827685435E-02	1.1472910636873E+00	1.7603936597973E-01	6.9535100616913E+01	1.2442688564333E+03
0	9.9751781756967E-01	9.9504179636896E-01	1.0000000000000E+00	1.6509556338936E-01	8.7334407799622E-02	9.4465814661343E-02	1.1250906140808E+00	1.7263294785543E-01	6.8189574145043E+01	1.2201918554712E+03
0	9.9849271695880E-01	9.9698770581977E-01	1.0000000000000E+00	1.6509556338936E-01	1.1842502267008E-01	1.2809517491073E-01	1.5256172777184E+00	2.3408941880373E-01	9.2464723440019E+01	1.6545740881139E+03
0	9.9892188786394E-01	9.9784493805366E-01	1.0000000000000E+00	1.6509556338936E-01	6.9886357147175E-02	7.5593020299269E-02	9.0031508153106E-01	1.3814358112870E-01	5.4566362244628E+01	9.7641658022332E+02
0	9.9991710747547E-01	9.9983422182211E-01	1.0000000000000E+00	1.6509556338936E-01	5.5210640137875E-02	5.9718938159688E-02	7.1125429921085E-01	1.0913425533101E-01	4.3107752535687E+01	7.7137493834222E+02
0	9.9749980971189E-01	9.9500587037525E-01	1.0000000000000E+00	1.6509556338936E-01	8.4411926962283E-02	9.1304694776443E-02	1.0874415838444E+00	1.6685611264566E-01	6.5907738969582E+01	1.1793604419959E+03
0	9.9906091029059E-01	9.9812270247066E-01	1.0000000000000E+00	1.6509556338936E-01	5.4606658754055E-02	5.9065637875180E-02	7.0347347372481E-01	1.0794037207966E-01	4.2636171696109E+01	7.6293641813052E+02
0	9.9850602409593E-01	9.9701428015585E-01	1.0000000000000E+00	1.6509556338936E-01	5.8808760379643E-02	6.3610867680386E-02	7.5760729357288E-01	1.1624661940062E-01	4.5917118204849E+01	8.2164604138885E+02
0	9.9750786524866E-01	9.9502194123293E-01	1.0000000000000E+00	1.6509556338936E-01	7.2178467135394E-02	7.8072295567584E-02	9.2984332245191E-01	1.4267436932598E-01	5.6356012027894E+01	1.0084407733213E+03
0	9.2753569159034E-01	8.6032245917397E-01	1.0000000000000E+00	1.6509556338936E-01	2.4018785267099E-02	2.5980071023533E-02	3.0942340535058E-01	4.7477664405526E-02	1.8753556360083E+01	3.3557823198926E+02
0	9.7311142399913E-01	9.4694584351760E-01	1.0000000000000E+00	1.6509556338936E-01	3.3620609803034E-02	3.6365945272586E-02	4.3311947126101E-01	6.6457483656516E-02	2.6250536560866E+01	4.6973003299870E+02
0	9.2801664444104E-01	8.6121489235961E-01	1.0000000000000E+00	1.6509556338936E-01	3.1861748654921E-02	3.4463461985428E-02	4.1046083969677E-01	6.2980762481927E-02	2.4877240563425E+01	4.4515612104459E+02
0	9.6582323543908E-01	9.3281452211402E-01	1.0000000000000E+00	1.6509556338936E-01	3.3510630214707E-02	3.6246985155157E-02	4.3170265278494E-01	6.6240088233391E-02	2.6164665923145E+01	4.6819345421691E+02
0	9.3257405129245E-01	8.6969436114400E-01	1.0000000000000E+00	1.6509556338936E-01	4.2702374174296E-02	4.6189293154695E-02	5.5011583169714E-01	8.4409305792145E-02	3.3341460522735E+01	5.9661581831882E+02
0	9.7550985761543E-01	9.5161948230487E-01	1.0000000000000E+00	1.6509556338936E-01	3.1161288577154E-02	3.3705804911300E-02	4.0143712179577E-01	6.1596170874487E-02	2.4330330409547E+01	4.3536964966969E+02
0	9.2758878331758E-01	8.6042095093659E-01	1.0000000000000E+00	1.6509556338936E-01	4.2028279948601E-02	4.5460154871248E-02	5.4143177342682E-01	8.3076831269834E-02	3.2815136484570E+01	5.8719771719765E+02
0	9.9778887720931E-01	9.9558264348261E-01	1.0000000000000E+00	1.6509556338936E-01	4.2416780293823E-02	4.5880378727256E-02	5.4643665183602E-01	8.3844775560388E-02	3.3118472520886E+01	5.9262564610943E+02
0	9.9405068948724E-01	9.8813677327006E-01	1.0000000000000E+00	1.6509556338936E-01	7.0291963366365E-02	7.6031746832062E-02	9.0554032736167E-01	1.3894533840915E-01	5.4883054325721E+01	9.8208350369201E+02
0	9.9323599594620E-01	9.8651774364324E-01	1.0000000000000E+00	1.6509556338936E-01	2.4604910759464E-02	2.6614057370095E-02	3.1697420127108E-01	4.8636252115793E-02	1.9211195550946E+01	3.4376727878177E+02
0	9.9396908657141E-01	9.8797454505959E-01	1.0000000000000E+00	1.6509556338936E-01	3.7294785373749E-02	4.0340140520955E-02	4.8045225284442E-01	7.3720185444866E-02	2.9119285245531E+01	5.2106374235691E+02
0	9.5458358548458E-01	9.4764159024499E-01	1.0000000000000E+00	1.6509556338936E-01	3.1034489906364E-02	3.3568652326930E-02	3.9980363050662E-01	6.1345529359028E-02	2.4231327650140E+01	4.3359808323579E+02
